sentiment,message,tweetid
1,RT @ksushma140: #MSGforHumanity motivate masses by rendering himself plant trees 2 protect environment frm effect f global warming ,748044892371292160
0,@HillaryClinton Crooked Clinton will act on climate change only if it enriches her.,795904926652178432
1,RT @Seeker: Humans are contributing to climate change whether people agree or not. ,893737815384756224
1,@FoxNews Well climate change has been proven with factual science that its real &amp; is not 'horribly wrong'. Take he… ,856695180371644418
2,RT @9NewsAUS: Environment Minister @GregHuntMP one of 175 leaders who have signed the Paris Agreement on Climate Change. #9News  ,723642633252384769
1,"RT @S76FITZ: Join me in taking action with @ucsusa on global warming, our broken food system, and more: ",807380950900416513
-1,Climate Models Have Been Wrong About Global Warming For Six Decades - Daily Caller ,681582044766466049
1,RT @ThomCincotta: @Impolitics @LoriJSchaffer   Precisely.  All climate change data is 'fake news' in Trump land. Hate crimes also fall unde…,813581964661891072
1,"Snow depth, soil temperature and plant-herbivore interactions mediate plant response to climate change 

#365papersâ€¦ ",950467245628571648
1,RT @paulkrugman: The climate change story just keeps getting more terrifying ,894961985263198208
1,"We are LIVE ��

Join @Thom_astro, @Anne_Mottet and @KehkashanBasu for a conversation on climate change and food secu… ",928956577377341440
2,"Flooding of Coast, Caused by Global Warming, Has Already Begun, via @nytimes ",772216713114886145
0,@PJuvencioC @SpaJw There's disagreement between political parties over climate change. Should we ban recycling unti… ,935467916853735424
1,"You have the power to help stop climate change. 9 things you can do in your daily life:
",840911271176372224
1,Latest post from the PAEPARD blog: New fellowship to boost climate change research capacity ,954832072085876736
-1,"RT @AndrewLawton: Days after Paris terrorism, Canada$q$s foreign affairs minister says climate change is $q$worst threat we are facing this cen…",667612306650468353
1,Friday facts:'global warming could drive to extinction as many as 1 in 6 animal and plant species' Choose sustainabâ€¦ ,951606385665560576
1,"RT @ResultsAdPro: #Internet has revelation that #Climate change action won$q$t kill the #Economy after all

",691803679658266624
0,My moms response to my climate change anxiety 'it's 9am on a Saturday there's not much you can do about the rainforest right now is there?',853243477504798720
1,"RT @vectorpoem: We desperately need more accurate ways to quantify the costs of:
- climate change
- inequality
- the ad-driven web ",820666841349509121
0,The most important thing about global warming is this. Whether humans are responsible for the bulk of climate change is going to be left to,846520748621676544
1,RT @tmsruge: Thing is: climate change doesn’t care wether you believe it or not. It’s not a religion. It’s going to happen. Nay.…,840873862195752960
1,RT @RogueNASA: NASA is defiantly communicating climate change science despite Trump’s doubts #resist ,832921552328888320
1,RT @cultbizztech: We need to talk more about climate change. A good start would be to follow these climate leaders on Twitter. ,954219894710685696
0,@GolfDigest I'd love to see Trump 'scuffing' at global warming! #golf #proofread,807187646070013952
2,Obama: Oceans key to protecting planet from climate change ,776496599312642048
2,China to develop Arctic shipping routes opened by global warming ,955149455325573121
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change ,798789034914914309
0,"If #Solar Geo-engineering is abandoned in 50 years, it would be worse than the #climate change. @â€¦ ",954277295912517632
1,RT @JohnDPMorgan: Avoiding dangerous climate change demands de-growth strategies from wealthier nations ,795153547570593793
1,Definitely looks like there's room to apply to work on cultural #heritage and climate change #MerciMacron! ,872985065101418496
1,People that don't believe in global warming are dumb,887795764709269505
2,#Nicaragua World: Central America Seeks Recognition of Its Vulnerability to Climate Change ,660599456211955713
1,"Sessions,Steve bannon thinks the greatest threat to America is immigration.Not ISIS,hostile nation,climate change-it's fuckin brown people.",840037932689838081
1,"RT @jaejoongtv: 90 fires on, our azores islands are dealing with hurricane ophelia, guys global warming is real and it's here #PrayForPortu…",919686393785438208
1,RT @AdamBandt: Do we really want to be Deputy Sheriff to a racist climate change-denier? Time to ask serious Qs about how slavishly we'll fÃ¢â‚¬Â¦,796585385283334144
2,RT IndyUSA: Al Gore's new climate change film raises huge question: Will he run again in 2020? ,888127530560921600
0,"RT @SteveNash: Toby is the best center back in the league. We're also denying climate change though, so... ",855064012282888193
1,@LeoDiCaprio Thanks for the great documentary on climate change. It really hit home! Please check out this project ,793606664276545537
1,Is Global Warming’s ‘Hiatus’ Really Just A Statistical Error?: Scientists have debunked statistical models tha... http://t.co/1lNbAN8oPp,646725926940573696
1,RT @UnisonDave: Three things UNISON members can do about climate change today/this weekend! #ScotPfG ,905714012343738369
-1,Yesterday I wondered who the first loon to blame London on climate change would be. ,871405340830478338
2,BBCWorld: Is there an economic case for tackling climate change? ,670505655803973632
2,Claudia Kemfert: “Energy and climate change economists can provide transparency.”' ,819516581646626816
1,Where in the World Is Climate Change Denial Most Prevalent? - ,681597611380355072
-1,"RT @Gingrich_of_PA: Finally, a president who directs NASA to do something to prevent extinction (Hint, it ain't climate change) ",881867557267017731
1,It's midnight in November in colorado and I'm literally walking around in shots and flip flops. Don't tell me global warming isn't real.,794777337174716416
-1,"RT @instapundit: Well, lying doesn$q$t seem to have worked. ",663109008354648064
1,@brhodes Touché! NYT loses credibility by doing this. There is no scientific doubt​ that climate change is happenin… ,860453190323638273
0,,956730860685979649
1,Why scare tactics won't stop climate change ,884854861845716993
0,RT @CMOMaharashtra: #मंत्रिमंडळनिर्णय वातावरणीय बदल अनुकूलन धोरणास मंजुरी #CabinetDecision Maharashtra Cabinet approves climate change…,918104207395192833
0,RT @LDiCaprioReacts: You deserve a man that's as passionate about you as Leo DiCaprio is about global warming.,825021567390384128
0,"RT @AndreaTantaros: Lindsey Graham is pro-nation building, pro-illegal immigration, pro-Ex IM Bank, pro-climate change regs &amp; never met a w…",629407595351146496
1,RT @TimGuinee: Talking climate change during Maria isn't political. It's physics. Not talking about climate change is political.,910639124260024320
2,RT @thedailybeast: NYC sues 5 oil companies over claims that they have contributed to climate change ,953289974954283010
0,"RT @OptaJoke: 2355 - The year is 2355, the world has been destroyed by nuclear war and global warming and Crystal Palace still haven't scor…",914160362374750208
-1,"@marie_dunkley arseholes couldn't predict tomorrows weather in a 4 month heat wave, yet we trust them on climate change! narrr",793135386558070785
2,Finland voices concern over US and Russian climate change doubters #Climate ,862882903717498880
-1,"#qanda; funny how should be an idiot, climate change' lol wat? #qanda on from MSM/ABC - it's the young liberals thaâ€¦ ",959013478953635840
0,RT @LEF_CS: @TheCountess___ until global warming forced him into the city,841038467505225728
2,RT @jacquep: Leading climate scientists urge Theresa May to pressure Trump on global warming ,820967587425161217
1,RT @isabelleehlers: me enjoying this weather while knowing itâ€™s only nice out because of global warming ,954943998183043072
1,RT @NGO_Reporting: What are the implications of climate change for peace and security? #InnovationHubPakistan #LayyahYouth,957251467466829824
2,RT @1Progressivism: Ex-FEMA director: You can't rebuild Puerto Rico without acknowledging climate change ,915590253532114944
2,RT @spectatorindex: IMAGE: New Zealand newspaper discusses climate change in article from 1912 ,874744201405136896
1,"RT @NaomiAKlein: Bit of a misquote. I said $q$Stephen Harper didn’t even pretend to care...
But these Liberals, they raised hopes.$q$ ",709834990117236736
0,I'm wearing a jean jacket during winter ...global warming is brazy.,829395342533808128
0,For grade purposes po kailangan ko po ng tulong ng Exo-L... 'Topic po is about climate change' pagiging hot ng exo lol😊,840142439075655680
1,This is a really good read actually - taught me how to frame and explain climate change much better! ,807119806734417924
1,RT @censoj: #NotAnotherNigerian: Negative climate change impacts ensure that the soil for agriculture starts failing to deliver as much yieâ€¦,953454103044083713
1,RT @NewYorker: .@voguemagazine meets thirteen women who are leading the way on climate change at #COP21: ,672816567525236739
1,"#Mulcair finally brings up Quebec environmental experience, addresses climate change #munkdebate",648656065261883393
1,"@rollindaisies I’m creating a new think tank for climate change, would you join and post your tweet also at ",863176169709064193
1,"if i live to see a day where there are no more reefs to dive AND no more snow to ski i WILL blow my brains out. 
fuck global warming",954169597896278016
1,"#weather Despite global warming, some reefs are flourishing, and you can see it in 3D â€“ Quartz ",961297520147255299
